2024;Марта;6;0;убывающая 23%;08:02 - 19:12
2023;Марта;6;0;растущая 99%;08:04 - 19:10
2022;Марта;6;0;растущая 14%;08:03 - 19:11
2021;Марта;6;0;убывающая 48%;08:03 - 19:11
2020;Марта;6;0;растущая 84%;08:02 - 19:12
2019;Марта;6;0;новолуние 21:05;08:04 - 19:10
2018;Марта;6;0;убывающая 79%;08:03 - 19:11
2024;Марта;7;0;убывающая 14%;08:00 - 19:14
2023;Марта;7;0;полнолуние 17:42;08:01 - 19:12
2022;Марта;7;0;растущая 21%;08:01 - 19:13
2021;Марта;7;0;убывающая 37%;08:00 - 19:13
2020;Марта;7;0;растущая 91%;08:00 - 19:14
2019;Марта;7;0;растущая 0%;08:02 - 19:12
2018;Марта;7;0;убывающая 71%;08:01 - 19:13
2024;Марта;8;0;убывающая 7%;07:57 - 19:16
2023;Марта;8;0;убывающая 99%;07:59 - 19:14
2022;Марта;8;0;растущая 30%;07:58 - 19:15
2021;Марта;8;0;убывающая 26%;07:58 - 19:15
2020;Марта;8;0;растущая 97%;07:57 - 19:16
2019;Марта;8;0;растущая 2%;07:59 - 19:14
2018;Марта;8;0;убывающая 61%;07:59 - 19:15
2024;Марта;9;0;убывающая 2%;07:55 - 19:18
2023;Марта;9;0;убывающая 97%;07:57 - 19:16
2022;Марта;9;0;растущая 39%;07:56 - 19:17
2021;Марта;9;0;убывающая 17%;07:55 - 19:17
2020;Марта;9;0;растущая 100%;07:55 - 19:18
2019;Марта;9;0;растущая 6%;07:57 - 19:16
2018;Марта;9;0;убывающая 52%;07:56 - 19:17
2024;Марта;10;0;новолуние 14:02;07:52 - 19:20
2023;Марта;10;0;убывающая 93%;07:54 - 19:18
2022;Марта;10;0;растущая 49%;07:54 - 19:19
2021;Марта;10;0;убывающая 10%;07:53 - 19:19
2020;Марта;10;0;убывающая 100%;07:52 - 19:20
2019;Марта;10;0;растущая 12%;07:54 - 19:18
2018;Марта;10;0;убывающая 42%;07:54 - 19:19
2024;Марта;11;0;растущая 1%;07:50 - 19:22
2023;Марта;11;0;убывающая 86%;07:52 - 19:20
2022;Марта;11;0;растущая 58%;07:51 - 19:21
2021;Марта;11;0;убывающая 5%;07:51 - 19:21
2020;Марта;11;0;убывающая 96%;07:50 - 19:22
2019;Марта;11;0;растущая 19%;07:52 - 19:20
2018;Марта;11;0;убывающая 33%;07:51 - 19:21
2024;Марта;12;0;растущая 5%;07:47 - 19:24
2023;Марта;12;0;убывающая 78%;07:49 - 19:22
2022;Марта;12;0;растущая 67%;07:49 - 19:23
2021;Марта;12;0;убывающая 1%;07:48 - 19:23
2020;Марта;12;0;убывающая 90%;07:47 - 19:24
2019;Марта;12;0;растущая 28%;07:49 - 19:22
2018;Марта;12;0;убывающая 25%;07:49 - 19:23
2024;Марта;13;0;растущая 12%;07:45 - 19:26
2023;Марта;13;0;убывающая 69%;07:47 - 19:24
2022;Марта;13;0;растущая 76%;07:46 - 19:25
2021;Марта;13;0;новолуние 15:23;07:46 - 19:25
2020;Марта;13;0;убывающая 82%;07:45 - 19:26
2019;Марта;13;0;растущая 38%;07:47 - 19:24
2018;Марта;13;0;убывающая 17%;07:46 - 19:25
2024;Марта;14;0;растущая 21%;07:42 - 19:28
2023;Марта;14;0;убывающая 59%;07:44 - 19:26
2022;Марта;14;0;растущая 84%;07:44 - 19:27
2021;Марта;14;0;растущая 1%;07:43 - 19:27
2020;Марта;14;0;убывающая 73%;07:42 - 19:28
2019;Марта;14;0;растущая 48%;07:44 - 19:26
2018;Марта;14;0;убывающая 10%;07:44 - 19:27
2024;Марта;15;0;растущая 30%;07:40 - 19:30
2023;Марта;15;0;убывающая 48%;07:42 - 19:28
2022;Марта;15;0;растущая 90%;07:41 - 19:29
2021;Марта;15;0;растущая 3%;07:41 - 19:29
2020;Марта;15;0;убывающая 62%;07:40 - 19:29
2019;Марта;15;0;растущая 59%;07:42 - 19:28
2018;Марта;15;0;убывающая 5%;07:41 - 19:28
2024;Марта;16;0;растущая 41%;07:37 - 19:31
2023;Марта;16;0;убывающая 36%;07:39 - 19:30
2022;Марта;16;0;растущая 95%;07:39 - 19:30
2021;Марта;16;0;растущая 8%;07:38 - 19:31
2020;Марта;16;0;убывающая 51%;07:37 - 19:31
2019;Марта;16;0;растущая 70%;07:39 - 19:30
2018;Марта;16;0;убывающая 2%;07:39 - 19:30
2024;Марта;17;0;растущая 51%;07:35 - 19:33
2023;Марта;17;0;убывающая 26%;07:37 - 19:32
2022;Марта;17;0;растущая 99%;07:36 - 19:32
2021;Марта;17;0;растущая 13%;07:36 - 19:33
2020;Марта;17;0;убывающая 41%;07:35 - 19:33
2019;Марта;17;0;растущая 80%;07:37 - 19:32
2018;Марта;17;0;новолуние 18:14;07:36 - 19:32
2024;Марта;18;0;растущая 61%;07:32 - 19:35
2023;Марта;18;0;убывающая 16%;07:34 - 19:34
2022;Марта;18;0;полнолуние 12:20;07:34 - 19:34
2021;Марта;18;0;растущая 21%;07:33 - 19:35
2020;Марта;18;0;убывающая 31%;07:32 - 19:35
2019;Марта;18;0;растущая 89%;07:34 - 19:34
2018;Марта;18;0;растущая 1%;07:34 - 19:34
2024;Марта;19;0;растущая 71%;07:30 - 19:37
2023;Марта;19;0;убывающая 8%;07:32 - 19:36
2022;Марта;19;0;убывающая 99%;07:31 - 19:36
2021;Марта;19;0;растущая 29%;07:31 - 19:37
2020;Марта;19;0;убывающая 22%;07:30 - 19:37
2019;Марта;19;0;растущая 95%;07:32 - 19:36
2018;Марта;19;0;растущая 3%;07:31 - 19:36
2024;Марта;20;0;растущая 79%;07:27 - 19:39
2023;Марта;20;0;убывающая 3%;07:29 - 19:38
2022;Марта;20;0;убывающая 95%;07:29 - 19:38
2021;Марта;20;0;растущая 38%;07:28 - 19:39
2020;Марта;20;0;убывающая 15%;07:27 - 19:39
2019;Марта;20;0;растущая 99%;07:29 - 19:38
2018;Марта;20;0;растущая 8%;07:29 - 19:38
2024;Марта;21;0;растущая 86%;07:25 - 19:41
2023;Марта;21;0;убывающая 0%;07:27 - 19:40
2022;Марта;21;0;убывающая 89%;07:26 - 19:40
2021;Марта;21;0;растущая 47%;07:26 - 19:41
2020;Марта;21;0;убывающая 9%;07:25 - 19:41
2019;Марта;21;0;полнолуние 06:43;07:27 - 19:40
2018;Марта;21;0;растущая 16%;07:26 - 19:40
2024;Марта;22;0;растущая 92%;07:22 - 19:43
2023;Марта;22;0;растущая 0%;07:24 - 19:42
2022;Марта;22;0;убывающая 81%;07:24 - 19:42
2021;Марта;22;0;растущая 57%;07:23 - 19:42
2020;Марта;22;0;убывающая 4%;07:22 - 19:43
2019;Марта;22;0;убывающая 98%;07:24 - 19:41
2018;Марта;22;0;растущая 24%;07:24 - 19:42
2024;Марта;23;0;растущая 96%;07:20 - 19:45
2023;Марта;23;0;растущая 3%;07:22 - 19:43
2022;Марта;23;0;убывающая 72%;07:21 - 19:44
2021;Марта;23;0;растущая 66%;07:21 - 19:44
2020;Марта;23;0;убывающая 1%;07:20 - 19:45
2019;Марта;23;0;убывающая 93%;07:22 - 19:43
2018;Марта;23;0;растущая 35%;07:21 - 19:44
2024;Марта;24;0;растущая 99%;07:17 - 19:47
2023;Марта;24;0;растущая 8%;07:19 - 19:45
2022;Марта;24;0;убывающая 61%;07:19 - 19:46
2021;Марта;24;0;растущая 76%;07:18 - 19:46
2020;Марта;24;0;новолуние 14:29;07:17 - 19:47
2019;Марта;24;0;убывающая 86%;07:19 - 19:45
2018;Марта;24;0;растущая 46%;07:19 - 19:46
2024;Марта;25;0;полнолуние 12:01;07:15 - 19:49
2023;Марта;25;0;растущая 15%;07:17 - 19:47
2022;Марта;25;0;убывающая 49%;07:16 - 19:48
2021;Марта;25;0;растущая 84%;07:16 - 19:48
2020;Марта;25;0;растущая 1%;07:15 - 19:49
2019;Марта;25;0;убывающая 78%;07:17 - 19:47
2018;Марта;25;0;растущая 57%;07:16 - 19:48
2024;Марта;26;0;убывающая 99%;07:12 - 19:51
2023;Марта;26;0;растущая 24%;07:14 - 19:49
2022;Марта;26;0;убывающая 38%;07:14 - 19:50
2021;Марта;26;0;растущая 92%;07:13 - 19:50
2020;Марта;26;0;растущая 3%;07:12 - 19:51
2019;Марта;26;0;убывающая 69%;07:14 - 19:49
2018;Марта;26;0;растущая 68%;07:14 - 19:50
2024;Марта;27;0;убывающая 96%;07:10 - 19:53
2023;Марта;27;0;растущая 33%;07:12 - 19:51
2022;Марта;27;0;убывающая 27%;07:11 - 19:52
2021;Марта;27;0;растущая 97%;07:10 - 19:52
2020;Марта;27;0;растущая 7%;07:10 - 19:52
2019;Марта;27;0;убывающая 59%;07:12 - 19:51
2018;Марта;27;0;растущая 79%;07:11 - 19:52
2024;Марта;28;0;убывающая 92%;07:07 - 19:54
2023;Марта;28;0;растущая 42%;07:09 - 19:53
2022;Марта;28;0;убывающая 18%;07:09 - 19:53
2021;Марта;28;0;растущая 100%;07:08 - 19:54
2020;Марта;28;0;растущая 13%;07:07 - 19:54
2019;Марта;28;0;убывающая 49%;07:09 - 19:53
2018;Марта;28;0;растущая 87%;07:09 - 19:53
2024;Марта;29;0;убывающая 86%;07:05 - 19:56
2023;Марта;29;0;растущая 52%;07:07 - 19:55
2022;Марта;29;0;убывающая 10%;07:06 - 19:55
2021;Марта;29;0;убывающая 100%;07:05 - 19:56
2020;Марта;29;0;растущая 20%;07:05 - 19:56
2019;Марта;29;0;убывающая 39%;07:07 - 19:55
2018;Марта;29;0;растущая 94%;07:06 - 19:55
2024;Марта;30;0;убывающая 78%;07:02 - 19:58
2023;Марта;30;0;растущая 61%;07:04 - 19:57
2022;Марта;30;0;убывающая 5%;07:04 - 19:57
2021;Марта;30;0;убывающая 97%;07:03 - 19:58
2020;Марта;30;0;растущая 29%;07:02 - 19:58
2019;Марта;30;0;убывающая 30%;07:04 - 19:57
2018;Марта;30;0;растущая 98%;07:04 - 19:57
2024;Марта;31;0;убывающая 69%;07:00 - 20:00
2023;Марта;31;0;растущая 70%;07:02 - 19:59
2022;Марта;31;0;убывающая 1%;07:01 - 19:59
2021;Марта;31;0;убывающая 91%;07:00 - 20:00
2020;Марта;31;0;растущая 38%;07:00 - 20:00
2019;Марта;31;0;убывающая 22%;07:02 - 19:59
2018;Марта;31;0;полнолуние 17:37;07:01 - 19:59
2024;Апреля;1;0;убывающая 59%;06:57 - 20:02
2023;Апреля;1;0;растущая 78%;06:59 - 20:01
2022;Апреля;1;0;новолуние 11:27;06:59 - 20:01
2021;Апреля;1;0;убывающая 83%;06:58 - 20:02
2020;Апреля;1;0;растущая 49%;06:57 - 20:02
2019;Апреля;1;0;убывающая 15%;06:59 - 20:01
2018;Апреля;1;0;убывающая 99%;06:59 - 20:01
2024;Апреля;2;0;убывающая 48%;06:55 - 20:04
2023;Апреля;2;0;растущая 86%;06:57 - 20:03
2022;Апреля;2;0;растущая 1%;06:56 - 20:03
2021;Апреля;2;0;убывающая 73%;06:55 - 20:03
2020;Апреля;2;0;растущая 59%;06:55 - 20:04
2019;Апреля;2;0;убывающая 9%;06:57 - 20:02
2018;Апреля;2;0;убывающая 96%;06:56 - 20:03
2024;Апреля;3;0;убывающая 37%;06:52 - 20:06
2023;Апреля;3;0;растущая 92%;06:54 - 20:04
2022;Апреля;3;0;растущая 4%;06:54 - 20:05
2021;Апреля;3;0;убывающая 63%;06:53 - 20:05
2020;Апреля;3;0;растущая 70%;06:52 - 20:06
2019;Апреля;3;0;убывающая 4%;06:54 - 20:04
2018;Апреля;3;0;убывающая 91%;06:54 - 20:05
2024;Апреля;4;0;убывающая 27%;06:50 - 20:08
2023;Апреля;4;0;растущая 96%;06:52 - 20:06
2022;Апреля;4;0;растущая 9%;06:51 - 20:07
2021;Апреля;4;0;убывающая 51%;06:50 - 20:07
2020;Апреля;4;0;растущая 80%;06:50 - 20:08
2019;Апреля;4;0;убывающая 1%;06:52 - 20:06
2018;Апреля;4;0;убывающая 85%;06:51 - 20:07
2024;Апреля;5;0;убывающая 17%;06:47 - 20:10
2023;Апреля;5;0;растущая 99%;06:49 - 20:08
2022;Апреля;5;0;растущая 16%;06:49 - 20:09
2021;Апреля;5;0;убывающая 41%;06:48 - 20:09
2020;Апреля;5;0;растущая 88%;06:47 - 20:10
2019;Апреля;5;0;новолуние 13:52;06:49 - 20:08
2018;Апреля;5;0;убывающая 77%;06:49 - 20:09
2024;Апреля;6;0;убывающая 9%;06:45 - 20:12
2023;Апреля;6;0;полнолуние 09:37;06:47 - 20:10
2022;Апреля;6;0;растущая 23%;06:46 - 20:11
2021;Апреля;6;0;убывающая 30%;06:46 - 20:11
2020;Апреля;6;0;растущая 95%;06:45 - 20:12
2019;Апреля;6;0;растущая 1%;06:47 - 20:10
2018;Апреля;6;0;убывающая 69%;06:46 - 20:11
2024;Апреля;7;0;убывающая 3%;06:42 - 20:14
2023;Апреля;7;0;убывающая 99%;06:44 - 20:12
2022;Апреля;7;0;растущая 32%;06:44 - 20:13
2021;Апреля;7;0;убывающая 21%;06:43 - 20:13
2020;Апреля;7;0;растущая 99%;06:42 - 20:13
2019;Апреля;7;0;растущая 4%;06:44 - 20:12
2018;Апреля;7;0;убывающая 60%;06:44 - 20:12
2024;Апреля;8;0;убывающая 0%;06:40 - 20:15
2023;Апреля;8;0;убывающая 95%;06:42 - 20:14
2022;Апреля;8;0;растущая 41%;06:41 - 20:14
2021;Апреля;8;0;убывающая 14%;06:41 - 20:15
2020;Апреля;8;0;полнолуние 07:35;06:40 - 20:15
2019;Апреля;8;0;растущая 9%;06:42 - 20:14
2018;Апреля;8;0;убывающая 50%;06:41 - 20:14
2024;Апреля;9;0;растущая 0%;06:37 - 20:17
2023;Апреля;9;0;убывающая 90%;06:39 - 20:16
2022;Апреля;9;0;растущая 50%;06:39 - 20:16
2021;Апреля;9;0;убывающая 7%;06:38 - 20:17
2020;Апреля;9;0;убывающая 98%;06:38 - 20:17
2019;Апреля;9;0;растущая 15%;06:39 - 20:16
2018;Апреля;9;0;убывающая 41%;06:39 - 20:16
2024;Апреля;10;0;растущая 3%;06:35 - 20:19
2023;Апреля;10;0;убывающая 82%;06:37 - 20:18
2022;Апреля;10;0;растущая 60%;06:36 - 20:18
2021;Апреля;10;0;убывающая 3%;06:36 - 20:19
2020;Апреля;10;0;убывающая 93%;06:35 - 20:19
2019;Апреля;10;0;растущая 24%;06:37 - 20:18
2018;Апреля;10;0;убывающая 32%;06:36 - 20:18
2024;Апреля;11;0;растущая 9%;06:33 - 20:21
2023;Апреля;11;0;убывающая 73%;06:34 - 20:20
2022;Апреля;11;0;растущая 69%;06:34 - 20:20
2021;Апреля;11;0;убывающая 1%;06:33 - 20:21
2020;Апреля;11;0;убывающая 86%;06:33 - 20:21
2019;Апреля;11;0;растущая 34%;06:34 - 20:20
2018;Апреля;11;0;убывающая 23%;06:34 - 20:20
2024;Апреля;12;0;растущая 16%;06:30 - 20:23
2023;Апреля;12;0;убывающая 62%;06:32 - 20:22
2022;Апреля;12;0;растущая 78%;06:31 - 20:22
2021;Апреля;12;0;новолуние 07:32;06:31 - 20:23
2020;Апреля;12;0;убывающая 77%;06:30 - 20:23
2019;Апреля;12;0;растущая 44%;06:32 - 20:22
2018;Апреля;12;0;убывающая 15%;06:31 - 20:22
2024;Апреля;13;0;растущая 25%;06:28 - 20:25
2023;Апреля;13;0;убывающая 51%;06:30 - 20:24
2022;Апреля;13;0;растущая 86%;06:29 - 20:24
2021;Апреля;13;0;растущая 1%;06:28 - 20:24
2020;Апреля;13;0;убывающая 67%;06:28 - 20:25
2019;Апреля;13;0;растущая 56%;06:30 - 20:23
2018;Апреля;13;0;убывающая 9%;06:29 - 20:24
2024;Апреля;14;0;растущая 35%;06:25 - 20:27
2023;Апреля;14;0;убывающая 40%;06:27 - 20:25
2022;Апреля;14;0;растущая 92%;06:27 - 20:26
2021;Апреля;14;0;растущая 4%;06:26 - 20:26
2020;Апреля;14;0;убывающая 57%;06:25 - 20:27
2019;Апреля;14;0;растущая 67%;06:27 - 20:25
2018;Апреля;14;0;убывающая 4%;06:27 - 20:26
2024;Апреля;15;0;растущая 45%;06:23 - 20:29
2023;Апреля;15;0;убывающая 29%;06:25 - 20:27
2022;Апреля;15;0;растущая 97%;06:24 - 20:28
2021;Апреля;15;0;растущая 9%;06:24 - 20:28
2020;Апреля;15;0;убывающая 47%;06:23 - 20:29
2019;Апреля;15;0;растущая 77%;06:25 - 20:27
2018;Апреля;15;0;убывающая 1%;06:24 - 20:28
2024;Апреля;16;0;растущая 55%;06:20 - 20:31
2023;Апреля;16;0;убывающая 19%;06:22 - 20:29
2022;Апреля;16;0;растущая 100%;06:22 - 20:30
2021;Апреля;16;0;растущая 15%;06:21 - 20:30
2020;Апреля;16;0;убывающая 37%;06:21 - 20:31
2019;Апреля;16;0;растущая 86%;06:22 - 20:29
2018;Апреля;16;0;новолуние 06:59;06:22 - 20:30
2024;Апреля;17;0;растущая 64%;06:18 - 20:33
2023;Апреля;17;0;убывающая 11%;06:20 - 20:31
2022;Апреля;17;0;убывающая 100%;06:19 - 20:32
2021;Апреля;17;0;растущая 22%;06:19 - 20:32
2020;Апреля;17;0;убывающая 28%;06:18 - 20:33
2019;Апреля;17;0;растущая 93%;06:20 - 20:31
2018;Апреля;17;0;растущая 2%;06:19 - 20:32
2024;Апреля;18;0;растущая 73%;06:16 - 20:35
2023;Апреля;18;0;убывающая 5%;06:18 - 20:33
2022;Апреля;18;0;убывающая 97%;06:17 - 20:34
2021;Апреля;18;0;растущая 31%;06:16 - 20:34
2020;Апреля;18;0;убывающая 20%;06:16 - 20:34
2019;Апреля;18;0;растущая 98%;06:18 - 20:33
2018;Апреля;18;0;растущая 6%;06:17 - 20:33
2024;Апреля;19;0;растущая 81%;06:13 - 20:36
2023;Апреля;19;0;убывающая 1%;06:15 - 20:35
2022;Апреля;19;0;убывающая 92%;06:15 - 20:35
2021;Апреля;19;0;растущая 40%;06:14 - 20:36
2020;Апреля;19;0;убывающая 13%;06:13 - 20:36
2019;Апреля;19;0;полнолуние 16:12;06:15 - 20:35
2018;Апреля;19;0;растущая 13%;06:15 - 20:35
2024;Апреля;20;0;растущая 88%;06:11 - 20:38
2023;Апреля;20;0;новолуние 09:15;06:13 - 20:37
2022;Апреля;20;0;убывающая 84%;06:12 - 20:37
2021;Апреля;20;0;растущая 50%;06:12 - 20:38
2020;Апреля;20;0;убывающая 7%;06:11 - 20:38
2019;Апреля;20;0;убывающая 99%;06:13 - 20:37
2018;Апреля;20;0;растущая 22%;06:12 - 20:37
2024;Апреля;21;0;растущая 93%;06:09 - 20:40
2023;Апреля;21;0;растущая 2%;06:10 - 20:39
2022;Апреля;21;0;убывающая 74%;06:10 - 20:39
2021;Апреля;21;0;растущая 60%;06:09 - 20:40
2020;Апреля;21;0;убывающая 3%;06:09 - 20:40
2019;Апреля;21;0;убывающая 96%;06:11 - 20:39
2018;Апреля;21;0;растущая 32%;06:10 - 20:39
2024;Апреля;22;0;растущая 97%;06:06 - 20:42
2023;Апреля;22;0;растущая 5%;06:08 - 20:41
2022;Апреля;22;0;убывающая 64%;06:08 - 20:41
2021;Апреля;22;0;растущая 70%;06:07 - 20:42
2020;Апреля;22;0;убывающая 1%;06:06 - 20:42
2019;Апреля;22;0;убывающая 90%;06:08 - 20:41
2018;Апреля;22;0;растущая 43%;06:08 - 20:41
2024;Апреля;23;0;растущая 100%;06:04 - 20:44
2023;Апреля;23;0;растущая 11%;06:06 - 20:43
2022;Апреля;23;0;убывающая 52%;06:05 - 20:43
2021;Апреля;23;0;растущая 80%;06:05 - 20:44
2020;Апреля;23;0;новолуние 07:27;06:04 - 20:44
2019;Апреля;23;0;убывающая 83%;06:06 - 20:43
2018;Апреля;23;0;растущая 54%;06:05 - 20:43
2024;Апреля;24;0;полнолуние 04:51;06:02 - 20:46
2023;Апреля;24;0;растущая 18%;06:04 - 20:45
2022;Апреля;24;0;убывающая 41%;06:03 - 20:45
2021;Апреля;24;0;растущая 88%;06:02 - 20:45
2020;Апреля;24;0;растущая 1%;06:02 - 20:46
2019;Апреля;24;0;убывающая 75%;06:04 - 20:44
2018;Апреля;24;0;растущая 65%;06:03 - 20:45
2024;Апреля;25;0;убывающая 98%;06:00 - 20:48
2023;Апреля;25;0;растущая 26%;06:01 - 20:46
2022;Апреля;25;0;убывающая 30%;06:01 - 20:47
2021;Апреля;25;0;растущая 95%;06:00 - 20:47
2020;Апреля;25;0;растущая 4%;06:00 - 20:48
2019;Апреля;25;0;убывающая 66%;06:01 - 20:46
2018;Апреля;25;0;растущая 76%;06:01 - 20:47
2024;Апреля;26;0;убывающая 95%;05:57 - 20:50
2023;Апреля;26;0;растущая 35%;05:59 - 20:48
2022;Апреля;26;0;убывающая 21%;05:58 - 20:49
2021;Апреля;26;0;растущая 99%;05:58 - 20:49
2020;Апреля;26;0;растущая 9%;05:57 - 20:50
2019;Апреля;26;0;убывающая 56%;05:59 - 20:48
2018;Апреля;26;0;растущая 85%;05:59 - 20:49
2024;Апреля;27;0;убывающая 89%;05:55 - 20:52
2023;Апреля;27;0;растущая 44%;05:57 - 20:50
2022;Апреля;27;0;убывающая 13%;05:56 - 20:51
2021;Апреля;27;0;полнолуние 08:33;05:56 - 20:51
2020;Апреля;27;0;растущая 16%;05:55 - 20:52
2019;Апреля;27;0;убывающая 47%;05:57 - 20:50
2018;Апреля;27;0;растущая 92%;05:56 - 20:51
2024;Апреля;28;0;убывающая 82%;05:53 - 20:54
2023;Апреля;28;0;растущая 54%;05:55 - 20:52
2022;Апреля;28;0;убывающая 7%;05:54 - 20:53
2021;Апреля;28;0;убывающая 98%;05:53 - 20:53
2020;Апреля;28;0;растущая 24%;05:53 - 20:54
2019;Апреля;28;0;убывающая 37%;05:55 - 20:52
2018;Апреля;28;0;растущая 97%;05:54 - 20:53
2024;Апреля;29;0;убывающая 73%;05:51 - 20:55
2023;Апреля;29;0;растущая 63%;05:52 - 20:54
2022;Апреля;29;0;убывающая 3%;05:52 - 20:54
2021;Апреля;29;0;убывающая 93%;05:51 - 20:55
2020;Апреля;29;0;растущая 34%;05:51 - 20:55
2019;Апреля;29;0;убывающая 28%;05:52 - 20:54
2018;Апреля;29;0;растущая 99%;05:52 - 20:54
2024;Апреля;30;0;убывающая 63%;05:49 - 20:57
2023;Апреля;30;0;растущая 72%;05:50 - 20:56
2022;Апреля;30;0;убывающая 0%;05:50 - 20:56
2021;Апреля;30;0;убывающая 86%;05:49 - 20:57
2020;Апреля;30;0;растущая 44%;05:49 - 20:57
2019;Апреля;30;0;убывающая 20%;05:50 - 20:56
2018;Апреля;30;0;полнолуние 05:59;05:50 - 20:56
2024;Мая;1;0;убывающая 52%;05:46 - 20:59
2023;Мая;1;0;растущая 80%;05:48 - 20:58
2022;Мая;1;0;новолуние 01:30;05:47 - 20:58
2021;Мая;1;0;убывающая 77%;05:47 - 20:59
2020;Мая;1;0;растущая 55%;05:46 - 20:59
2019;Мая;1;0;убывающая 13%;05:48 - 20:58
2018;Мая;1;0;убывающая 98%;05:48 - 20:58
2024;Мая;2;0;убывающая 41%;05:44 - 21:01
2023;Мая;2;0;растущая 88%;05:46 - 21:00
2022;Мая;2;0;растущая 2%;05:45 - 21:00
2021;Мая;2;0;убывающая 66%;05:45 - 21:01
2020;Мая;2;0;растущая 66%;05:44 - 21:01
2019;Мая;2;0;убывающая 7%;05:46 - 21:00
2018;Мая;2;0;убывающая 95%;05:45 - 21:00
2024;Мая;3;0;убывающая 30%;05:42 - 21:03
2023;Мая;3;0;растущая 93%;05:44 - 21:02
2022;Мая;3;0;растущая 6%;05:43 - 21:02
2021;Мая;3;0;убывающая 56%;05:43 - 21:02
2020;Мая;3;0;растущая 76%;05:42 - 21:03
2019;Мая;3;0;убывающая 3%;05:44 - 21:02
2018;Мая;3;0;убывающая 90%;05:43 - 21:02
2024;Мая;4;0;убывающая 20%;05:40 - 21:05
2023;Мая;4;0;растущая 98%;05:42 - 21:03
2022;Мая;4;0;растущая 11%;05:41 - 21:04
2021;Мая;4;0;убывающая 45%;05:41 - 21:04
2020;Мая;4;0;растущая 86%;05:40 - 21:05
2019;Мая;4;0;убывающая 0%;05:42 - 21:03
2018;Мая;4;0;убывающая 83%;05:41 - 21:04
2024;Мая;5;0;убывающая 11%;05:38 - 21:07
2023;Мая;5;0;растущая 100%;05:40 - 21:05
2022;Мая;5;0;растущая 17%;05:39 - 21:06
2021;Мая;5;0;убывающая 35%;05:39 - 21:06
2020;Мая;5;0;растущая 93%;05:38 - 21:07
2019;Мая;5;0;новолуние 03:47;05:40 - 21:05
2018;Мая;5;0;убывающая 75%;05:39 - 21:06
2024;Мая;6;0;убывающая 5%;05:36 - 21:09
2023;Мая;6;0;убывающая 100%;05:38 - 21:07
2022;Мая;6;0;растущая 25%;05:37 - 21:08
2021;Мая;6;0;убывающая 26%;05:37 - 21:08
2020;Мая;6;0;растущая 98%;05:36 - 21:09
2019;Мая;6;0;растущая 2%;05:38 - 21:07
2018;Мая;6;0;убывающая 67%;05:37 - 21:08
2024;Мая;7;0;убывающая 1%;05:34 - 21:10
2023;Мая;7;0;убывающая 97%;05:35 - 21:09
2022;Мая;7;0;растущая 34%;05:35 - 21:10
2021;Мая;7;0;убывающая 18%;05:35 - 21:10
2020;Мая;7;0;полнолуние 15:45;05:34 - 21:10
2019;Мая;7;0;растущая 6%;05:36 - 21:09
2018;Мая;7;0;убывающая 58%;05:35 - 21:09
2024;Мая;8;0;новолуние 08:24;05:32 - 21:12
2023;Мая;8;0;убывающая 92%;05:33 - 21:11
2022;Мая;8;0;растущая 43%;05:33 - 21:11
2021;Мая;8;0;убывающая 11%;05:33 - 21:12
2020;Мая;8;0;убывающая 99%;05:32 - 21:12
2019;Мая;8;0;растущая 13%;05:34 - 21:11
2018;Мая;8;0;убывающая 48%;05:33 - 21:11
2024;Мая;9;0;растущая 2%;05:30 - 21:14
2023;Мая;9;0;убывающая 85%;05:32 - 21:13
2022;Мая;9;0;растущая 53%;05:31 - 21:13
2021;Мая;9;0;убывающая 6%;05:31 - 21:14
2020;Мая;9;0;убывающая 95%;05:30 - 21:14
2019;Мая;9;0;растущая 21%;05:32 - 21:13
2018;Мая;9;0;убывающая 38%;05:31 - 21:13
2024;Мая;10;0;растущая 6%;05:28 - 21:16
2023;Мая;10;0;убывающая 75%;05:30 - 21:15
2022;Мая;10;0;растущая 63%;05:29 - 21:15
2021;Мая;10;0;убывающая 2%;05:29 - 21:15
2020;Мая;10;0;убывающая 89%;05:28 - 21:16
2019;Мая;10;0;растущая 31%;05:30 - 21:15
2018;Мая;10;0;убывающая 29%;05:29 - 21:15
2024;Мая;11;0;растущая 12%;05:26 - 21:18
2023;Мая;11;0;убывающая 65%;05:28 - 21:16
2022;Мая;11;0;растущая 72%;05:27 - 21:17
2021;Мая;11;0;убывающая 0%;05:27 - 21:17
2020;Мая;11;0;убывающая 81%;05:26 - 21:18
2019;Мая;11;0;растущая 42%;05:28 - 21:16
2018;Мая;11;0;убывающая 20%;05:27 - 21:17
2024;Мая;12;0;растущая 20%;05:24 - 21:20
2023;Мая;12;0;убывающая 54%;05:26 - 21:18
2022;Мая;12;0;растущая 81%;05:25 - 21:19
2021;Мая;12;0;новолуние 00:01;05:25 - 21:19
2020;Мая;12;0;убывающая 72%;05:24 - 21:20
2019;Мая;12;0;растущая 53%;05:26 - 21:18
2018;Мая;12;0;убывающая 13%;05:25 - 21:19
2024;Мая;13;0;растущая 29%;05:23 - 21:21
2023;Мая;13;0;убывающая 42%;05:24 - 21:20
2022;Мая;13;0;растущая 89%;05:24 - 21:20
2021;Мая;13;0;растущая 2%;05:23 - 21:21
2020;Мая;13;0;убывающая 63%;05:23 - 21:21
