2021;Февраля;24;вечер;пасмурно;-21°;Северо-западный ветер;7 м/с;771;88%;без осадков
2020;Февраля;24;ночь;пасмурно;-4°;Южный ветер;7 м/с;757;95%;0.3 мм
2020;Февраля;24;утро;снег;-3°;Южный ветер;7 м/с;754;91%;1.1 мм
2020;Февраля;24;день;снег;0°;Южный ветер;8 м/с;752;97%;1 мм
2020;Февраля;24;вечер;пасмурно;0°;Южный ветер;5 м/с;753;91%;0.5 мм
2019;Февраля;24;ночь;пасмурно;-11°;Западный ветер;4 м/с;766;85%;без осадков
2019;Февраля;24;утро;пасмурно;-9°;Западный ветер;3 м/с;768;84%;без осадков
2019;Февраля;24;день;пасмурно;-10°;Юго-западный ветер;4 м/с;767;84%;без осадков
2019;Февраля;24;вечер;пасмурно;-9°;Юго-западный ветер;4 м/с;766;85%;без осадков
2018;Февраля;24;ночь;малооблачно;-24°;Юго-западный ветер;1 м/с;756;58%;без осадков
2018;Февраля;24;утро;пасмурно;-19°;Юго-западный ветер;2 м/с;757;77%;без осадков
2018;Февраля;24;день;пасмурно;-13°;Южный ветер;2 м/с;757;91%;без осадков
2018;Февраля;24;вечер;малооблачно;-12°;Юго-западный ветер;2 м/с;757;84%;без осадков
2024;Февраля;25;ночь;ясно;-20°;Южный ветер;2 м/с;785;94%;без осадков
2024;Февраля;25;утро;ясно;-20°;Южный ветер;2 м/с;786;94%;без осадков
2024;Февраля;25;день;ясно;-9°;Южный ветер;2 м/с;785;69%;без осадков
2024;Февраля;25;вечер;ясно;-9°;Южный ветер;2 м/с;785;91%;без осадков
2023;Февраля;25;ночь;пасмурно;-11°;Южный ветер;9 м/с;762;92%;без осадков
2023;Февраля;25;утро;пасмурно;-10°;Южный ветер;6 м/с;760;90%;без осадков
2023;Февраля;25;день;пасмурно;-5°;Южный ветер;7 м/с;761;92%;без осадков
2023;Февраля;25;вечер;пасмурно;-4°;Южный ветер;8 м/с;762;93%;без осадков
2022;Февраля;25;ночь;пасмурно;-5°;Юго-западный ветер;3 м/с;771;97%;без осадков
2022;Февраля;25;утро;пасмурно;-9°;Юго-западный ветер;1 м/с;771;98%;без осадков
2022;Февраля;25;день;пасмурно;-1°;Южный ветер;1 м/с;773;96%;без осадков
2022;Февраля;25;вечер;пасмурно;0°;Юго-западный ветер;2 м/с;773;88%;без осадков
2021;Февраля;25;ночь;пасмурно;-26°;Северо-западный ветер;4 м/с;771;90%;без осадков
2021;Февраля;25;утро;пасмурно;-28°;Западный ветер;1 м/с;774;87%;без осадков
2021;Февраля;25;день;ясно;-18°;Южный ветер;2 м/с;774;87%;без осадков
2021;Февраля;25;вечер;пасмурно;-19°;Южный ветер;4 м/с;771;88%;без осадков
2020;Февраля;25;ночь;пасмурно;-4°;Южный ветер;7 м/с;751;97%;1.3 мм
2020;Февраля;25;утро;пасмурно;-1°;Юго-восточный ветер;3 м/с;754;95%;без осадков
2020;Февраля;25;день;снег;0°;Южный ветер;4 м/с;753;99%;0.4 мм
2020;Февраля;25;вечер;снег;0°;Юго-восточный ветер;7 м/с;750;98%;0.6 мм
2019;Февраля;25;ночь;пасмурно;-11°;Юго-западный ветер;4 м/с;760;88%;без осадков
2019;Февраля;25;утро;пасмурно;-11°;Юго-западный ветер;3 м/с;762;87%;без осадков
2019;Февраля;25;день;пасмурно;-10°;Южный ветер;3 м/с;760;89%;без осадков
2019;Февраля;25;вечер;малооблачно;-9°;Южный ветер;4 м/с;758;89%;без осадков
2018;Февраля;25;ночь;пасмурно;-21°;Западный ветер;2 м/с;756;70%;без осадков
2018;Февраля;25;утро;пасмурно;-21°;Северный ветер;1 м/с;757;93%;без осадков
2018;Февраля;25;день;пасмурно;-14°;Северо-восточный ветер;2 м/с;756;78%;без осадков
2018;Февраля;25;вечер;малооблачно;-13°;Северо-восточный ветер;3 м/с;755;81%;без осадков
2024;Февраля;26;ночь;малооблачно;-19°;Южный ветер;2 м/с;784;93%;без осадков
2024;Февраля;26;утро;малооблачно;-19°;Южный ветер;2 м/с;785;93%;без осадков
2024;Февраля;26;день;пасмурно;-8°;Южный ветер;2 м/с;783;72%;без осадков
2024;Февраля;26;вечер;пасмурно;-8°;Южный ветер;1 м/с;783;90%;без осадков
2023;Февраля;26;ночь;пасмурно;-4°;Южный ветер;10 м/с;763;93%;без осадков
2023;Февраля;26;утро;пасмурно;-3°;Южный ветер;7 м/с;765;91%;без осадков
2023;Февраля;26;день;пасмурно;-1°;Южный ветер;8 м/с;765;92%;без осадков
2023;Февраля;26;вечер;пасмурно;0°;Южный ветер;9 м/с;765;91%;без осадков
2022;Февраля;26;ночь;пасмурно;-7°;Южный ветер;2 м/с;772;95%;без осадков
2022;Февраля;26;утро;пасмурно;-4°;Юго-восточный ветер;2 м/с;773;97%;без осадков
2022;Февраля;26;день;пасмурно;-2°;Юго-восточный ветер;3 м/с;771;92%;без осадков
2022;Февраля;26;вечер;пасмурно;-1°;Юго-восточный ветер;3 м/с;771;96%;без осадков
2021;Февраля;26;ночь;пасмурно;-20°;Юго-восточный ветер;6 м/с;765;90%;без осадков
2021;Февраля;26;утро;пасмурно;-20°;Юго-восточный ветер;4 м/с;767;89%;без осадков
2021;Февраля;26;день;пасмурно;-16°;Юго-восточный ветер;5 м/с;766;91%;без осадков
2021;Февраля;26;вечер;пасмурно;-16°;Юго-восточный ветер;5 м/с;764;91%;без осадков
2020;Февраля;26;ночь;пасмурно;-6°;Юго-восточный ветер;4 м/с;751;98%;3.5 мм
2020;Февраля;26;утро;снег;0°;Южный ветер;4 м/с;744;98%;1.6 мм
2020;Февраля;26;день;снег;0°;Западный ветер;8 м/с;746;95%;0.6 мм
2020;Февраля;26;вечер;пасмурно;-2°;Западный ветер;7 м/с;751;89%;0.1 мм
2019;Февраля;26;ночь;пасмурно;-10°;Южный ветер;4 м/с;755;88%;без осадков
2019;Февраля;26;утро;пасмурно;-10°;Южный ветер;4 м/с;753;88%;без осадков
2019;Февраля;26;день;пасмурно;-7°;Южный ветер;4 м/с;753;87%;без осадков
2019;Февраля;26;вечер;пасмурно;-7°;Юго-восточный ветер;3 м/с;753;89%;без осадков
2018;Февраля;26;ночь;пасмурно;-19°;Северный ветер;3 м/с;753;80%;без осадков
2018;Февраля;26;утро;пасмурно;-18°;Северный ветер;2 м/с;754;73%;без осадков
2018;Февраля;26;день;пасмурно;-12°;Северный ветер;4 м/с;753;80%;без осадков
2018;Февраля;26;вечер;пасмурно;-11°;Северный ветер;4 м/с;753;87%;без осадков
2024;Февраля;27;ночь;пасмурно;-15°;Южный ветер;2 м/с;782;93%;без осадков
2024;Февраля;27;утро;пасмурно;-15°;Южный ветер;1 м/с;783;93%;без осадков
2024;Февраля;27;день;пасмурно;-5°;Южный ветер;2 м/с;782;71%;без осадков
2024;Февраля;27;вечер;пасмурно;-5°;Южный ветер;2 м/с;781;88%;без осадков
2023;Февраля;27;ночь;пасмурно;-1°;Южный ветер;11 м/с;761;95%;без осадков
2023;Февраля;27;утро;снег;0°;Южный ветер;8 м/с;761;97%;без осадков
2023;Февраля;27;день;пасмурно;+1°;Южный ветер;7 м/с;759;98%;без осадков
2023;Февраля;27;вечер;пасмурно;+1°;Юго-западный ветер;7 м/с;760;89%;без осадков
2022;Февраля;27;ночь;пасмурно;-2°;Юго-восточный ветер;3 м/с;770;96%;без осадков
2022;Февраля;27;утро;пасмурно;-1°;Юго-восточный ветер;2 м/с;769;91%;без осадков
2022;Февраля;27;день;пасмурно;0°;Юго-восточный ветер;1 м/с;770;86%;без осадков
2022;Февраля;27;вечер;пасмурно;0°;Юго-восточный ветер;1 м/с;771;94%;без осадков
2021;Февраля;27;ночь;пасмурно;-14°;Юго-восточный ветер;8 м/с;752;98%;без осадков
2021;Февраля;27;утро;снег;-12°;Юго-восточный ветер;7 м/с;753;94%;без осадков
2021;Февраля;27;день;снег;-6°;Юго-восточный ветер;6 м/с;750;96%;без осадков
2021;Февраля;27;вечер;снег;-4°;Юго-восточный ветер;4 м/с;748;98%;без осадков
2020;Февраля;27;ночь;пасмурно;-9°;Юго-западный ветер;4 м/с;758;93%;без осадков
2020;Февраля;27;утро;пасмурно;-6°;Южный ветер;4 м/с;757;93%;без осадков
2020;Февраля;27;день;снег;+1°;Южный ветер;6 м/с;757;99%;0.9 мм
2020;Февраля;27;вечер;снег;0°;Южный ветер;5 м/с;758;98%;1.5 мм
2019;Февраля;27;ночь;пасмурно;-9°;Южный ветер;4 м/с;754;89%;без осадков
2019;Февраля;27;утро;пасмурно;-10°;Южный ветер;2 м/с;755;83%;без осадков
2019;Февраля;27;день;пасмурно;-6°;Южный ветер;3 м/с;756;95%;без осадков
2019;Февраля;27;вечер;пасмурно;-5°;Южный ветер;3 м/с;755;92%;без осадков
2018;Февраля;27;ночь;пасмурно;-18°;Северо-восточный ветер;4 м/с;754;83%;без осадков
2018;Февраля;27;утро;пасмурно;-7°;Северо-восточный ветер;2 м/с;749;89%;без осадков
2018;Февраля;27;день;пасмурно;-9°;Западный ветер;4 м/с;753;84%;без осадков
2018;Февраля;27;вечер;малооблачно;-12°;Западный ветер;4 м/с;757;74%;без осадков
2024;Февраля;28;ночь;пасмурно;-11°;Южный ветер;2 м/с;780;91%;без осадков
2024;Февраля;28;утро;пасмурно;-14°;Южный ветер;2 м/с;781;89%;без осадков
2024;Февраля;28;день;пасмурно;-6°;Южный ветер;3 м/с;780;77%;без осадков
2024;Февраля;28;вечер;пасмурно;-6°;Южный ветер;3 м/с;780;91%;без осадков
2023;Февраля;28;ночь;пасмурно;-6°;Юго-западный ветер;6 м/с;756;90%;без осадков
2023;Февраля;28;утро;пасмурно;-6°;Юго-западный ветер;4 м/с;760;95%;без осадков
2023;Февраля;28;день;пасмурно;-4°;Юго-западный ветер;6 м/с;759;93%;без осадков
2023;Февраля;28;вечер;пасмурно;-4°;Юго-западный ветер;7 м/с;755;91%;без осадков
2022;Февраля;28;ночь;пасмурно;-8°;Северный ветер;1 м/с;772;98%;без осадков
2022;Февраля;28;утро;пасмурно;-5°;Северный ветер;2 м/с;772;98%;без осадков
2022;Февраля;28;день;пасмурно;0°;Северо-восточный ветер;3 м/с;772;100%;без осадков
2022;Февраля;28;вечер;пасмурно;0°;Северо-восточный ветер;2 м/с;771;96%;без осадков
2021;Февраля;28;ночь;пасмурно;-17°;Юго-восточный ветер;2 м/с;752;98%;без осадков
2021;Февраля;28;утро;снег;-2°;Северо-западный ветер;3 м/с;749;98%;без осадков
2021;Февраля;28;день;пасмурно;-9°;Северо-западный ветер;5 м/с;751;96%;без осадков
2021;Февраля;28;вечер;пасмурно;-10°;Северо-западный ветер;5 м/с;754;95%;без осадков
2020;Февраля;28;ночь;пасмурно;0°;Южный ветер;6 м/с;758;93%;без осадков
2020;Февраля;28;утро;дождь;+1°;Южный ветер;8 м/с;756;95%;2.7 мм
2020;Февраля;28;день;пасмурно;+1°;Южный ветер;6 м/с;757;99%;0.2 мм
2020;Февраля;28;вечер;пасмурно;+1°;Южный ветер;8 м/с;759;94%;0.8 мм
2019;Февраля;28;ночь;пасмурно;-8°;Южный ветер;6 м/с;749;90%;без осадков
2019;Февраля;28;утро;пасмурно;-8°;Южный ветер;5 м/с;751;90%;без осадков
2019;Февраля;28;день;пасмурно;-5°;Южный ветер;5 м/с;748;95%;без осадков
2019;Февраля;28;вечер;пасмурно;-4°;Южный ветер;5 м/с;745;92%;без осадков
2018;Февраля;28;ночь;малооблачно;-20°;Западный ветер;3 м/с;761;79%;без осадков
2018;Февраля;28;утро;малооблачно;-18°;Западный ветер;3 м/с;759;78%;без осадков
2018;Февраля;28;день;малооблачно;-14°;Северо-западный ветер;4 м/с;761;87%;без осадков
2018;Февраля;28;вечер;малооблачно;-15°;Северный ветер;4 м/с;763;80%;без осадков
2024;Февраля;29;ночь;пасмурно;-11°;Южный ветер;4 м/с;777;89%;без осадков
2024;Февраля;29;утро;пасмурно;-11°;Южный ветер;3 м/с;777;87%;без осадков
2024;Февраля;29;день;пасмурно;-7°;Южный ветер;4 м/с;777;82%;без осадков
2024;Февраля;29;вечер;пасмурно;-7°;Южный ветер;4 м/с;777;75%;без осадков
2023;Марта;1;ночь;пасмурно;-9°;Южный ветер;5 м/с;749;95%;без осадков
2023;Марта;1;утро;снег;-7°;Южный ветер;5 м/с;748;94%;без осадков
2023;Марта;1;день;пасмурно;-3°;Юго-западный ветер;5 м/с;747;93%;без осадков
2023;Марта;1;вечер;пасмурно;-4°;Юго-западный ветер;6 м/с;747;91%;без осадков
2022;Марта;1;ночь;пасмурно;-11°;нет данных;нет данных;772;100%;без осадков
2022;Марта;1;утро;пасмурно;-3°;нет данных;нет данных;771;100%;без осадков
2022;Марта;1;день;пасмурно;0°;Северо-западный ветер;2 м/с;771;94%;без осадков
2022;Марта;1;вечер;пасмурно;0°;Северо-западный ветер;1 м/с;771;97%;без осадков
2021;Марта;1;ночь;пасмурно;-20°;Северо-западный ветер;2 м/с;762;92%;без осадков
2021;Марта;1;утро;пасмурно;-19°;Северо-западный ветер;2 м/с;761;91%;без осадков
2021;Марта;1;день;пасмурно;-14°;Северо-западный ветер;2 м/с;763;92%;без осадков
2021;Марта;1;вечер;пасмурно;-13°;Северо-западный ветер;2 м/с;765;93%;без осадков
2020;Февраля;29;ночь;пасмурно;-3°;Юго-восточный ветер;7 м/с;758;91%;без осадков
2020;Февраля;29;утро;пасмурно;0°;Юго-восточный ветер;7 м/с;754;86%;0.1 мм
2020;Февраля;29;день;снег;+1°;Юго-восточный ветер;8 м/с;751;99%;0.5 мм
2020;Февраля;29;вечер;пасмурно;0°;Юго-западный ветер;6 м/с;755;90%;0.1 мм
2019;Марта;1;ночь;пасмурно;-3°;Южный ветер;6 м/с;743;92%;без осадков
2019;Марта;1;утро;пасмурно;-2°;Южный ветер;6 м/с;744;91%;без осадков
2019;Марта;1;день;пасмурно;-1°;Южный ветер;6 м/с;744;93%;без осадков
2019;Марта;1;вечер;пасмурно;-1°;Южный ветер;5 м/с;743;93%;без осадков
2018;Марта;1;ночь;пасмурно;-23°;Северный ветер;2 м/с;763;69%;без осадков
2018;Марта;1;утро;ясно;-28°;Северо-западный ветер;1 м/с;764;31%;без осадков
2018;Марта;1;день;облачно;-14°;Западный ветер;1 м/с;763;92%;без осадков
2018;Марта;1;вечер;малооблачно;-12°;Западный ветер;2 м/с;762;80%;без осадков
2024;Марта;1;ночь;пасмурно;-8°;Южный ветер;2 м/с;775;96%;без осадков
2024;Марта;1;утро;пасмурно;-7°;Южный ветер;2 м/с;776;96%;без осадков
2024;Марта;1;день;пасмурно;-4°;Южный ветер;2 м/с;775;92%;без осадков
2024;Марта;1;вечер;пасмурно;-4°;Юго-западный ветер;2 м/с;775;88%;без осадков
2023;Марта;1;ночь;пасмурно;-9°;Южный ветер;5 м/с;749;95%;без осадков
2023;Марта;1;утро;снег;-7°;Южный ветер;5 м/с;748;94%;без осадков
2023;Марта;1;день;пасмурно;-3°;Юго-западный ветер;5 м/с;747;93%;без осадков
2023;Марта;1;вечер;пасмурно;-4°;Юго-западный ветер;6 м/с;747;91%;без осадков
2022;Марта;1;ночь;пасмурно;-11°;нет данных;нет данных;772;100%;без осадков
2022;Марта;1;утро;пасмурно;-3°;нет данных;нет данных;771;100%;без осадков
2022;Марта;1;день;пасмурно;0°;Северо-западный ветер;2 м/с;771;94%;без осадков
2022;Марта;1;вечер;пасмурно;0°;Северо-западный ветер;1 м/с;771;97%;без осадков
2021;Марта;1;ночь;пасмурно;-20°;Северо-западный ветер;2 м/с;762;92%;без осадков
2021;Марта;1;утро;пасмурно;-19°;Северо-западный ветер;2 м/с;761;91%;без осадков
2021;Марта;1;день;пасмурно;-14°;Северо-западный ветер;2 м/с;763;92%;без осадков
2021;Марта;1;вечер;пасмурно;-13°;Северо-западный ветер;2 м/с;765;93%;без осадков
2020;Марта;1;ночь;пасмурно;-6°;Южный ветер;3 м/с;763;92%;без осадков
2020;Марта;1;утро;пасмурно;-3°;Южный ветер;2 м/с;761;94%;без осадков
2020;Марта;1;день;пасмурно;-1°;Юго-западный ветер;3 м/с;763;91%;без осадков
2020;Марта;1;вечер;пасмурно;-1°;Юго-западный ветер;3 м/с;764;90%;без осадков
2019;Марта;1;ночь;пасмурно;-3°;Южный ветер;6 м/с;743;92%;без осадков
2019;Марта;1;утро;пасмурно;-2°;Южный ветер;6 м/с;744;91%;без осадков
2019;Марта;1;день;пасмурно;-1°;Южный ветер;6 м/с;744;93%;без осадков
2019;Марта;1;вечер;пасмурно;-1°;Южный ветер;5 м/с;743;93%;без осадков
2018;Марта;1;ночь;пасмурно;-23°;Северный ветер;2 м/с;763;69%;без осадков
2018;Марта;1;утро;ясно;-28°;Северо-западный ветер;1 м/с;764;31%;без осадков
2018;Марта;1;день;облачно;-14°;Западный ветер;1 м/с;763;92%;без осадков
2018;Марта;1;вечер;малооблачно;-12°;Западный ветер;2 м/с;762;80%;без осадков
2024;Марта;2;ночь;пасмурно;-11°;Южный ветер;1 м/с;776;98%;без осадков
2024;Марта;2;утро;пасмурно;-7°;Южный ветер;1 м/с;777;97%;без осадков
2024;Марта;2;день;пасмурно;-3°;Южный ветер;1 м/с;777;94%;без осадков
2024;Марта;2;вечер;малооблачно;-3°;Южный ветер;1 м/с;777;95%;без осадков
2023;Марта;2;ночь;пасмурно;-9°;Юго-западный ветер;6 м/с;751;90%;без осадков
2023;Марта;2;утро;пасмурно;-8°;Юго-западный ветер;6 м/с;750;91%;без осадков
2023;Марта;2;день;пасмурно;-6°;Юго-западный ветер;7 м/с;751;90%;без осадков
2023;Марта;2;вечер;пасмурно;-5°;Юго-западный ветер;6 м/с;751;88%;без осадков
2022;Марта;2;ночь;пасмурно;-12°;Северный ветер;1 м/с;771;100%;без осадков
2022;Марта;2;утро;пасмурно;-6°;Северный ветер;1 м/с;772;100%;без осадков
2022;Марта;2;день;пасмурно;-2°;Юго-восточный ветер;2 м/с;771;93%;без осадков
2022;Марта;2;вечер;пасмурно;-2°;Южный ветер;2 м/с;770;97%;без осадков
2021;Марта;2;ночь;облачно;-21°;Южный ветер;6 м/с;757;98%;без осадков
2021;Марта;2;утро;пасмурно;-17°;Южный ветер;5 м/с;761;92%;без осадков
2021;Марта;2;день;снег;-7°;Южный ветер;8 м/с;755;95%;без осадков
2021;Марта;2;вечер;снег;-3°;Южный ветер;8 м/с;751;97%;без осадков
2020;Марта;2;ночь;пасмурно;-8°;Юго-западный ветер;6 м/с;768;91%;без осадков
2020;Марта;2;утро;облачно;-7°;Южный ветер;3 м/с;768;92%;без осадков
2020;Марта;2;день;малооблачно;0°;Южный ветер;7 м/с;768;93%;без осадков
2020;Марта;2;вечер;пасмурно;0°;Южный ветер;6 м/с;768;89%;без осадков
2019;Марта;2;ночь;пасмурно;-3°;Юго-восточный ветер;5 м/с;742;94%;без осадков
2019;Марта;2;утро;пасмурно;0°;Юго-восточный ветер;5 м/с;741;94%;без осадков
2019;Марта;2;день;пасмурно;0°;Южный ветер;6 м/с;741;95%;без осадков
2019;Марта;2;вечер;пасмурно;0°;Южный ветер;5 м/с;742;93%;без осадков
2018;Марта;2;ночь;пасмурно;-17°;Западный ветер;1 м/с;760;64%;без осадков
2018;Марта;2;утро;малооблачно;-19°;Западный ветер;1 м/с;761;72%;без осадков
2018;Марта;2;день;малооблачно;-10°;Юго-западный ветер;1 м/с;760;88%;без осадков
2018;Марта;2;вечер;пасмурно;-10°;Западный ветер;1 м/с;759;88%;без осадков
2024;Марта;3;ночь;пасмурно;-11°;Южный ветер;2 м/с;775;98%;без осадков
2024;Марта;3;утро;пасмурно;-8°;Южный ветер;1 м/с;777;98%;без осадков
2024;Марта;3;день;пасмурно;-3°;Юго-западный ветер;1 м/с;776;95%;без осадков
2024;Марта;3;вечер;пасмурно;-3°;Западный ветер;2 м/с;774;92%;без осадков
2023;Марта;3;ночь;пасмурно;-13°;Юго-западный ветер;5 м/с;753;96%;без осадков
2023;Марта;3;утро;пасмурно;-14°;Южный ветер;3 м/с;754;98%;без осадков
2023;Марта;3;день;пасмурно;-6°;Южный ветер;4 м/с;755;95%;без осадков
2023;Марта;3;вечер;пасмурно;-4°;Южный ветер;5 м/с;753;93%;без осадков
2022;Марта;3;ночь;пасмурно;-10°;Южный ветер;2 м/с;765;98%;без осадков
2022;Марта;3;утро;пасмурно;-4°;Южный ветер;2 м/с;766;96%;без осадков
2022;Марта;3;день;пасмурно;-2°;Южный ветер;3 м/с;764;94%;без осадков
2022;Марта;3;вечер;пасмурно;-2°;Южный ветер;3 м/с;762;96%;без осадков
2021;Марта;3;ночь;пасмурно;-5°;Юго-западный ветер;4 м/с;751;98%;без осадков
2021;Марта;3;утро;пасмурно;-5°;Юго-западный ветер;3 м/с;750;97%;без осадков
2021;Марта;3;день;пасмурно;-1°;Юго-западный ветер;3 м/с;750;98%;без осадков
2021;Марта;3;вечер;пасмурно;-1°;Юго-западный ветер;4 м/с;750;97%;без осадков
2020;Марта;3;ночь;пасмурно;-5°;Юго-западный ветер;7 м/с;769;87%;без осадков
2020;Марта;3;утро;пасмурно;-2°;Южный ветер;5 м/с;770;87%;без осадков
2020;Марта;3;день;пасмурно;0°;Южный ветер;6 м/с;770;84%;без осадков
2020;Марта;3;вечер;пасмурно;0°;Южный ветер;5 м/с;770;92%;без осадков
2019;Марта;3;ночь;пасмурно;-12°;Юго-восточный ветер;4 м/с;746;100%;без осадков
2019;Марта;3;утро;пасмурно;-3°;Западный ветер;6 м/с;744;98%;без осадков
2019;Марта;3;день;пасмурно;-7°;Северо-западный ветер;6 м/с;746;86%;без осадков
2019;Марта;3;вечер;малооблачно;-7°;Западный ветер;6 м/с;750;83%;без осадков
2018;Марта;3;ночь;пасмурно;-16°;Юго-западный ветер;1 м/с;754;71%;без осадков
2018;Марта;3;утро;пасмурно;-15°;Юго-западный ветер;1 м/с;756;78%;без осадков
2018;Марта;3;день;пасмурно;-10°;Западный ветер;1 м/с;755;91%;без осадков
2018;Марта;3;вечер;пасмурно;-9°;Восточный ветер;1 м/с;753;92%;без осадков
2024;Марта;4;ночь;пасмурно;-3°;Западный ветер;3 м/с;771;95%;без осадков
2024;Марта;4;утро;пасмурно;-3°;Западный ветер;2 м/с;774;92%;без осадков
2024;Марта;4;день;пасмурно;-3°;Западный ветер;2 м/с;774;92%;без осадков
2024;Марта;4;вечер;пасмурно;-3°;Западный ветер;2 м/с;774;92%;без осадков
2023;Марта;4;ночь;пасмурно;-5°;Южный ветер;6 м/с;752;94%;без осадков
2023;Марта;4;утро;пасмурно;-3°;Южный ветер;5 м/с;755;93%;без осадков
2023;Марта;4;день;пасмурно;0°;Южный ветер;5 м/с;754;93%;без осадков
2023;Марта;4;вечер;пасмурно;0°;Южный ветер;6 м/с;752;97%;без осадков
2022;Марта;4;ночь;пасмурно;-7°;Южный ветер;1 м/с;758;96%;без осадков
2022;Марта;4;утро;пасмурно;-8°;Южный ветер;1 м/с;761;97%;без осадков
2022;Марта;4;день;пасмурно;-2°;нет данных;нет данных;759;91%;без осадков
2022;Марта;4;вечер;пасмурно;0°;Северо-восточный ветер;1 м/с;757;97%;без осадков
2021;Марта;4;ночь;пасмурно;-7°;Западный ветер;8 м/с;749;96%;без осадков
2021;Марта;4;утро;пасмурно;-10°;Юго-западный ветер;3 м/с;753;95%;без осадков
2021;Марта;4;день;пасмурно;-5°;Южный ветер;7 м/с;752;96%;без осадков
2021;Марта;4;вечер;пасмурно;-3°;Южный ветер;8 м/с;748;97%;без осадков
2020;Марта;4;ночь;пасмурно;-6°;Южный ветер;3 м/с;768;97%;0.1 мм
2020;Марта;4;утро;пасмурно;-7°;Южный ветер;3 м/с;768;87%;без осадков
2020;Марта;4;день;пасмурно;0°;Южный ветер;3 м/с;767;96%;без осадков
2020;Марта;4;вечер;пасмурно;0°;Южный ветер;2 м/с;766;98%;без осадков
2019;Марта;4;ночь;пасмурно;-11°;Южный ветер;5 м/с;751;86%;без осадков
2019;Марта;4;утро;пасмурно;-8°;Южный ветер;6 м/с;748;87%;без осадков
2019;Марта;4;день;пасмурно;-4°;Юго-западный ветер;6 м/с;748;89%;без осадков
2019;Марта;4;вечер;пасмурно;-4°;Юго-западный ветер;5 м/с;750;88%;без осадков
2018;Марта;4;ночь;пасмурно;-17°;Юго-восточный ветер;5 м/с;747;87%;без осадков
2018;Марта;4;утро;пасмурно;-17°;Юго-восточный ветер;1 м/с;750;74%;без осадков
2018;Марта;4;день;пасмурно;-11°;Юго-восточный ветер;2 м/с;748;91%;без осадков
2018;Марта;4;вечер;пасмурно;-9°;Юго-восточный ветер;4 м/с;746;87%;без осадков
2024;Марта;5;ночь;пасмурно;-7°;Юго-западный ветер;3 м/с;767;96%;без осадков
2024;Марта;5;утро;пасмурно;-7°;Южный ветер;3 м/с;766;99%;без осадков
2024;Марта;5;день;пасмурно;-4°;Южный ветер;3 м/с;766;99%;без осадков
2024;Марта;5;вечер;пасмурно;-4°;Юго-западный ветер;3 м/с;766;89%;без осадков
2023;Марта;5;ночь;снег;-1°;Южный ветер;10 м/с;747;94%;без осадков
2023;Марта;5;утро;пасмурно;-1°;Южный ветер;5 м/с;749;93%;без осадков
2023;Марта;5;день;пасмурно;0°;Южный ветер;8 м/с;748;95%;без осадков
2023;Марта;5;вечер;снег;0°;Южный ветер;8 м/с;745;97%;без осадков
2022;Марта;5;ночь;пасмурно;-6°;Северный ветер;9 м/с;747;95%;без осадков
2022;Марта;5;утро;снег;-3°;Северный ветер;4 м/с;749;96%;без осадков
2022;Марта;5;день;снег;-1°;Северный ветер;7 м/с;745;97%;без осадков
2022;Марта;5;вечер;снег;-1°;Северный ветер;9 м/с;741;97%;без осадков
2021;Марта;5;ночь;малооблачно;-13°;Юго-западный ветер;5 м/с;752;95%;без осадков
2021;Марта;5;утро;пасмурно;-3°;Юго-западный ветер;4 м/с;749;93%;без осадков
2021;Марта;5;день;снег;-3°;Западный ветер;2 м/с;750;95%;без осадков
2021;Марта;5;вечер;пасмурно;-4°;Северо-западный ветер;3 м/с;753;95%;без осадков
2020;Марта;5;ночь;пасмурно;-12°;Юго-западный ветер;1 м/с;772;97%;без осадков
2020;Марта;5;утро;пасмурно;-2°;Северный ветер;2 м/с;769;97%;без осадков
2020;Марта;5;день;пасмурно;-2°;Северный ветер;4 м/с;772;94%;без осадков
2020;Марта;5;вечер;малооблачно;-4°;Северо-восточный ветер;3 м/с;774;89%;без осадков
2019;Марта;5;ночь;пасмурно;-7°;Южный ветер;7 м/с;754;91%;без осадков
2019;Марта;5;утро;пасмурно;-7°;Южный ветер;2 м/с;755;86%;без осадков
2019;Марта;5;день;пасмурно;-4°;Южный ветер;4 м/с;756;94%;без осадков
2019;Марта;5;вечер;пасмурно;-3°;Южный ветер;5 м/с;756;92%;без осадков
2018;Марта;5;ночь;пасмурно;-8°;Юго-восточный ветер;6 м/с;739;84%;без осадков
2018;Марта;5;утро;пасмурно;-5°;Южный ветер;6 м/с;740;89%;без осадков
2018;Марта;5;день;пасмурно;-1°;Южный ветер;6 м/с;738;95%;без осадков
2018;Марта;5;вечер;пасмурно;-2°;Юго-восточный ветер;7 м/с;735;91%;без осадков
2024;Марта;6;ночь;пасмурно;-15°;Южный ветер;1 м/с;767;99%;без осадков
2024;Марта;6;утро;пасмурно;-4°;Южный ветер;1 м/с;765;97%;без осадков
2024;Марта;6;день;пасмурно;-8°;Северо-западный ветер;2 м/с;766;98%;без осадков
2024;Марта;6;вечер;пасмурно;-5°;Северный ветер;3 м/с;767;93%;без осадков
2023;Марта;6;ночь;пасмурно;-4°;Юго-западный ветер;9 м/с;751;95%;без осадков
2023;Марта;6;утро;пасмурно;-4°;Юго-западный ветер;8 м/с;750;89%;без осадков
2023;Марта;6;день;пасмурно;-2°;Юго-западный ветер;6 м/с;753;90%;без осадков
